filename,search_name,size,runtime,num_explored,num_solution
04_080,Depth-First Search,4,0.0115,5,5
04_081,Depth-First Search,4,0.0181,5,5
04_082,Depth-First Search,4,0.0176,5,5
04_083,Depth-First Search,4,0.0124,5,5
04_084,Depth-First Search,4,0.0117,5,5
04_085,Depth-First Search,4,0.0132,5,5
04_086,Depth-First Search,4,0.0119,5,5
04_087,Depth-First Search,4,0.0113,5,5
04_088,Depth-First Search,4,0.0115,5,5
04_089,Depth-First Search,4,0.0112,5,5
04_090,Depth-First Search,4,0.0112,5,5
04_091,Depth-First Search,4,0.0113,5,5
04_092,Depth-First Search,4,0.0114,5,5
04_093,Depth-First Search,4,0.0113,5,5
04_094,Depth-First Search,4,0.0142,5,5
04_095,Depth-First Search,4,0.0141,5,5
04_096,Depth-First Search,4,0.0121,5,5
04_097,Depth-First Search,4,0.0553,5,5
04_098,Depth-First Search,4,0.0153,5,5
04_099,Depth-First Search,4,0.0144,5,5
04_100,Depth-First Search,4,0.0163,5,5
08_001,Depth-First Search,8,0.2370,31,29
08_002,Depth-First Search,8,0.0910,19,19
08_003,Depth-First Search,8,0.0937,17,17
08_004,Depth-First Search,8,0.2666,31,21
08_005,Depth-First Search,8,0.0494,13,13
08_006,Depth-First Search,8,0.1329,29,25
08_007,Depth-First Search,8,0.1101,23,21
08_008,Depth-First Search,8,0.0719,19,19
08_009,Depth-First Search,8,0.0805,21,19
08_010,Depth-First Search,8,0.0604,17,17
08_011,Depth-First Search,8,0.0525,15,15
08_012,Depth-First Search,8,0.0466,13,13
08_013,Depth-First Search,8,0.0801,15,13
08_014,Depth-First Search,8,0.0508,13,13
08_015,Depth-First Search,8,0.0340,9,9
08_016,Depth-First Search,8,0.0388,11,11
08_017,Depth-First Search,8,0.1435,23,21
08_018,Depth-First Search,8,0.1173,25,25
08_019,Depth-First Search,8,0.1480,31,19
08_020,Depth-First Search,8,0.0688,21,21
08_021,Depth-First Search,8,0.0616,15,13
08_022,Depth-First Search,8,0.1517,31,13
08_023,Depth-First Search,8,0.0687,21,21
08_024,Depth-First Search,8,0.1242,19,17
08_025,Depth-First Search,8,0.0682,13,13
08_026,Depth-First Search,8,0.1889,31,23
08_027,Depth-First Search,8,0.1622,31,29
08_028,Depth-First Search,8,0.0569,11,11
08_029,Depth-First Search,8,0.1594,25,19
08_030,Depth-First Search,8,0.1264,25,25
08_031,Depth-First Search,8,0.2118,31,17
08_032,Depth-First Search,8,0.0820,17,17
08_033,Depth-First Search,8,0.2002,31,21
08_034,Depth-First Search,8,0.2014,31,21
08_035,Depth-First Search,8,0.0859,15,13
08_036,Depth-First Search,8,0.0830,17,17
08_037,Depth-First Search,8,0.0693,17,17
08_038,Depth-First Search,8,0.0571,17,17
08_039,Depth-First Search,8,0.0434,13,13
08_040,Depth-First Search,8,0.0491,15,15
08_041,Depth-First Search,8,0.0908,27,27
08_042,Depth-First Search,8,0.0944,29,29
08_043,Depth-First Search,8,0.0762,21,19
08_044,Depth-First Search,8,0.0296,9,9
08_045,Depth-First Search,8,0.0492,15,15
08_046,Depth-First Search,8,0.0571,17,17
08_047,Depth-First Search,8,0.0626,19,19
08_048,Depth-First Search,8,0.0428,13,13
08_049,Depth-First Search,8,0.0414,11,9
08_050,Depth-First Search,8,0.0633,19,19
08_051,Depth-First Search,8,0.0458,9,9
08_052,Depth-First Search,8,0.0435,13,13
08_053,Depth-First Search,8,0.1377,31,19
08_054,Depth-First Search,8,0.0575,15,13
08_055,Depth-First Search,8,0.1342,29,17
08_056,Depth-First Search,8,0.1549,31,13
08_057,Depth-First Search,8,0.0747,19,15
08_058,Depth-First Search,8,0.0445,13,13
08_059,Depth-First Search,8,0.0574,17,17
08_060,Depth-First Search,8,0.1349,31,21
08_061,Depth-First Search,8,0.0704,21,21
08_062,Depth-First Search,8,0.0372,11,11
08_063,Depth-First Search,8,0.0757,19,15
08_064,Depth-First Search,8,0.0833,25,25
08_065,Depth-First Search,8,0.0827,25,25
08_066,Depth-First Search,8,0.0306,9,9
08_067,Depth-First Search,8,0.1150,25,21
08_068,Depth-First Search,8,0.0352,9,9
08_069,Depth-First Search,8,0.1190,29,21
08_070,Depth-First Search,8,0.0828,25,25
08_071,Depth-First Search,8,0.0310,9,9
08_072,Depth-First Search,8,0.0433,13,13
08_073,Depth-First Search,8,0.0561,17,17
08_074,Depth-First Search,8,0.0304,9,9
08_075,Depth-First Search,8,0.0298,9,9
08_076,Depth-First Search,8,0.0556,17,17
08_077,Depth-First Search,8,0.0867,23,19
08_078,Depth-First Search,8,0.0614,15,11
08_079,Depth-First Search,8,0.0294,9,9
08_080,Depth-First Search,8,0.0644,13,13
08_081,Depth-First Search,8,0.0883,27,27
08_082,Depth-First Search,8,0.0307,9,9
08_083,Depth-First Search,8,0.0694,21,21
08_084,Depth-First Search,8,0.0741,17,17
08_085,Depth-First Search,8,0.0523,13,13
08_086,Depth-First Search,8,0.0916,21,15
08_087,Depth-First Search,8,0.1182,31,25
08_088,Depth-First Search,8,0.0562,17,17
08_089,Depth-First Search,8,0.1133,27,21
08_090,Depth-First Search,8,0.2943,19,17
08_091,Depth-First Search,8,0.6998,31,17
08_092,Depth-First Search,8,0.9493,25,25
08_093,Depth-First Search,8,0.2879,29,13
08_094,Depth-First Search,8,0.1320,25,25
08_095,Depth-First Search,8,0.0615,15,15
08_096,Depth-First Search,8,0.1096,17,13
08_097,Depth-First Search,8,0.1187,27,25
08_098,Depth-First Search,8,0.1086,25,25
08_099,Depth-First Search,8,0.1059,25,25
08_100,Depth-First Search,8,0.0651,13,11
16_001,Depth-First Search,16,1.6704,109,79
16_002,Depth-First Search,16,0.9508,69,69
16_003,Depth-First Search,16,2.1216,113,49
16_004,Depth-First Search,16,0.5326,45,45
16_005,Depth-First Search,16,0.6153,51,51
16_006,Depth-First Search,16,0.7452,61,59
16_007,Depth-First Search,16,2.0828,127,77
16_008,Depth-First Search,16,2.0633,123,73
16_009,Depth-First Search,16,0.5944,41,33
16_010,Depth-First Search,16,1.1514,81,69
16_011,Depth-First Search,16,2.1298,115,33
16_012,Depth-First Search,16,0.7202,61,59
16_013,Depth-First Search,16,1.6501,111,89
16_014,Depth-First Search,16,0.9989,85,77
16_015,Depth-First Search,16,1.4414,105,83
16_016,Depth-First Search,16,0.5656,53,53
16_017,Depth-First Search,16,0.3699,33,33
16_018,Depth-First Search,16,1.1704,73,31
16_019,Depth-First Search,16,0.6681,55,49
16_020,Depth-First Search,16,0.5657,45,41
16_021,Depth-First Search,16,1.9304,119,51
16_022,Depth-First Search,16,0.6556,51,49
16_023,Depth-First Search,16,1.2337,97,93
16_024,Depth-First Search,16,0.5385,37,37
16_025,Depth-First Search,16,0.9916,85,83
16_026,Depth-First Search,16,0.9282,69,59
16_027,Depth-First Search,16,1.1291,89,77
16_028,Depth-First Search,16,2.6184,125,57
16_029,Depth-First Search,16,0.8023,53,41
16_030,Depth-First Search,16,1.1619,75,45
16_031,Depth-First Search,16,1.7834,109,61
16_032,Depth-First Search,16,1.1403,87,81
16_033,Depth-First Search,16,1.6654,119,85
16_034,Depth-First Search,16,0.6086,47,45
16_035,Depth-First Search,16,2.2795,125,51
16_036,Depth-First Search,16,0.2824,21,21
16_037,Depth-First Search,16,2.6637,115,37
16_038,Depth-First Search,16,0.8638,67,61
16_039,Depth-First Search,16,0.6511,53,53
16_040,Depth-First Search,16,1.2462,93,85
16_041,Depth-First Search,16,0.8704,77,77
16_042,Depth-First Search,16,1.5094,107,83
16_043,Depth-First Search,16,0.7162,57,53
16_044,Depth-First Search,16,1.0039,81,75
16_045,Depth-First Search,16,0.3572,31,31
16_046,Depth-First Search,16,3.7313,125,29
16_047,Depth-First Search,16,0.6444,39,33
16_048,Depth-First Search,16,2.3890,119,97
16_049,Depth-First Search,16,1.1062,81,69
16_050,Depth-First Search,16,0.9495,79,77
16_051,Depth-First Search,16,2.0468,123,65
16_052,Depth-First Search,16,0.4696,37,35
16_053,Depth-First Search,16,0.4665,41,41
16_054,Depth-First Search,16,0.6733,57,57
16_055,Depth-First Search,16,1.6583,105,65
16_056,Depth-First Search,16,1.2467,99,89
16_057,Depth-First Search,16,1.4678,103,79
16_058,Depth-First Search,16,1.3200,91,65
16_059,Depth-First Search,16,0.4005,37,37
16_060,Depth-First Search,16,0.4942,47,47
16_061,Depth-First Search,16,9.8187,73,61
16_062,Depth-First Search,16,0.9233,57,57
16_063,Depth-First Search,16,2.3401,123,101
16_064,Depth-First Search,16,0.4884,43,43
16_065,Depth-First Search,16,1.5958,93,43
16_066,Depth-First Search,16,0.5939,45,45
16_067,Depth-First Search,16,1.9412,109,79
16_068,Depth-First Search,16,1.8875,97,51
16_069,Depth-First Search,16,1.3242,111,87
16_070,Depth-First Search,16,1.2585,89,53
16_071,Depth-First Search,16,1.7577,115,69
16_072,Depth-First Search,16,1.2134,71,35
16_073,Depth-First Search,16,1.5326,113,91
16_074,Depth-First Search,16,2.3270,125,45
16_075,Depth-First Search,16,0.9072,75,71
16_076,Depth-First Search,16,2.0718,89,85
16_077,Depth-First Search,16,1.0739,51,51
16_078,Depth-First Search,16,2.0059,89,87
16_079,Depth-First Search,16,3.2937,101,25
16_080,Depth-First Search,16,1.5029,91,65
16_081,Depth-First Search,16,0.5364,43,43
16_082,Depth-First Search,16,2.3764,125,63
16_083,Depth-First Search,16,1.3765,95,71
16_084,Depth-First Search,16,0.5978,39,37
16_085,Depth-First Search,16,0.5155,47,45
16_086,Depth-First Search,16,1.9859,93,53
16_087,Depth-First Search,16,0.6905,59,57
16_088,Depth-First Search,16,0.6883,57,55
16_089,Depth-First Search,16,1.8890,123,85
16_090,Depth-First Search,16,1.3601,95,67
16_091,Depth-First Search,16,1.2214,95,79
16_092,Depth-First Search,16,1.5755,91,37
16_093,Depth-First Search,16,0.8334,63,49
16_094,Depth-First Search,16,0.5723,53,53
16_095,Depth-First Search,16,1.4243,109,87
16_096,Depth-First Search,16,1.6578,123,97
16_097,Depth-First Search,16,0.2547,23,23
16_098,Depth-First Search,16,2.4943,121,89
16_099,Depth-First Search,16,1.1694,75,73
16_100,Depth-First Search,16,0.6732,53,47
32_001,Depth-First Search,32,5.3470,163,161
32_002,Depth-First Search,32,15.8611,413,257
32_003,Depth-First Search,32,5.9984,201,195
32_004,Depth-First Search,32,7.7026,205,135
32_005,Depth-First Search,32,17.5247,449,269
32_006,Depth-First Search,32,14.9953,401,239
32_007,Depth-First Search,32,3.4066,111,111
32_008,Depth-First Search,32,17.9801,467,301
32_009,Depth-First Search,32,2.4504,75,75
32_010,Depth-First Search,32,15.8105,395,253
32_011,Depth-First Search,32,9.2844,249,161
32_012,Depth-First Search,32,7.3825,253,253
32_013,Depth-First Search,32,4.2604,151,151
32_014,Depth-First Search,32,3.7341,117,105
32_015,Depth-First Search,32,19.8132,421,173
32_016,Depth-First Search,32,13.8009,425,325
32_017,Depth-First Search,32,15.1018,461,373
32_018,Depth-First Search,32,12.6273,391,307
32_019,Depth-First Search,32,17.3680,413,221
32_020,Depth-First Search,32,6.8776,197,187
32_021,Depth-First Search,32,21.9509,457,157
32_022,Depth-First Search,32,10.6818,279,213
32_023,Depth-First Search,32,5.1158,177,157
32_024,Depth-First Search,32,5.0759,165,165
32_025,Depth-First Search,32,2.0886,79,77
32_026,Depth-First Search,32,5.9550,199,197
32_027,Depth-First Search,32,4.4596,171,169
32_028,Depth-First Search,32,21.4186,443,125
32_029,Depth-First Search,32,18.8667,403,201
32_030,Depth-First Search,32,22.7525,493,169
32_031,Depth-First Search,32,5.2178,195,191
32_032,Depth-First Search,32,5.2909,135,71
32_033,Depth-First Search,32,14.0877,403,297
32_034,Depth-First Search,32,14.6472,429,305
32_035,Depth-First Search,32,19.1861,455,199
32_036,Depth-First Search,32,10.8921,265,225
32_037,Depth-First Search,32,16.4977,383,201
32_038,Depth-First Search,32,8.6012,303,285
32_039,Depth-First Search,32,2.6661,93,89
32_040,Depth-First Search,32,10.2305,355,321
32_041,Depth-First Search,32,10.2004,281,207
32_042,Depth-First Search,32,14.1894,423,353
32_043,Depth-First Search,32,13.5693,341,173
32_044,Depth-First Search,32,24.3759,495,161
32_045,Depth-First Search,32,21.5463,467,197
32_046,Depth-First Search,32,7.0624,259,259
32_047,Depth-First Search,32,9.6588,259,177
32_048,Depth-First Search,32,13.4072,341,207
32_049,Depth-First Search,32,13.8201,333,273
32_050,Depth-First Search,32,23.6321,489,105
32_051,Depth-First Search,32,17.1420,373,149
32_052,Depth-First Search,32,25.8967,497,109
32_053,Depth-First Search,32,2.0875,77,77
32_054,Depth-First Search,32,13.9518,315,179
32_055,Depth-First Search,32,10.6085,319,285
32_056,Depth-First Search,32,18.7569,493,341
32_057,Depth-First Search,32,3.7325,141,137
32_058,Depth-First Search,32,13.3329,429,369
32_059,Depth-First Search,32,17.9532,459,257
32_060,Depth-First Search,32,6.2825,183,177
32_061,Depth-First Search,32,6.0446,193,161
32_062,Depth-First Search,32,14.2611,369,259
32_063,Depth-First Search,32,10.5640,301,257
32_064,Depth-First Search,32,10.5991,291,213
32_065,Depth-First Search,32,1.7334,59,59
32_066,Depth-First Search,32,3.4212,127,121
32_067,Depth-First Search,32,17.0706,353,155
32_068,Depth-First Search,32,8.3060,307,301
32_069,Depth-First Search,32,6.1874,205,187
32_070,Depth-First Search,32,5.6888,201,181
32_071,Depth-First Search,32,12.1452,337,221
32_072,Depth-First Search,32,10.8347,359,321
32_073,Depth-First Search,32,5.6711,195,179
32_074,Depth-First Search,32,5.5475,143,73
32_075,Depth-First Search,32,10.4299,229,193
32_076,Depth-First Search,32,5.4698,113,109
32_077,Depth-First Search,32,4.8494,105,105
32_078,Depth-First Search,32,14.2081,275,261
32_079,Depth-First Search,32,6.0203,159,157
32_080,Depth-First Search,32,24.9729,431,251
32_081,Depth-First Search,32,20.0300,343,303
32_082,Depth-First Search,32,21.3819,427,215
32_083,Depth-First Search,32,14.5444,357,293
32_084,Depth-First Search,32,24.9106,491,181
32_085,Depth-First Search,32,16.0491,351,139
32_086,Depth-First Search,32,5.4924,187,179
32_087,Depth-First Search,32,17.7835,369,245
32_088,Depth-First Search,32,23.3975,475,185
32_089,Depth-First Search,32,26.5679,507,133
32_090,Depth-First Search,32,12.7003,369,251
32_091,Depth-First Search,32,11.2102,333,241
32_092,Depth-First Search,32,21.5476,479,219
32_093,Depth-First Search,32,7.8496,271,243
32_094,Depth-First Search,32,5.3441,169,149
32_095,Depth-First Search,32,14.4688,355,297
32_096,Depth-First Search,32,1.9266,53,53
32_097,Depth-First Search,32,21.1863,327,133
32_098,Depth-First Search,32,13.3987,279,243
32_099,Depth-First Search,32,8.3518,179,167
32_100,Depth-First Search,32,8.8586,255,175
64_001,Depth-First Search,64,44.8991,457,391
64_002,Depth-First Search,64,134.2676,1345,1093
64_003,Depth-First Search,64,93.8201,903,643
64_004,Depth-First Search,64,135.5532,1239,867
64_005,Depth-First Search,64,223.1090,1737,873
64_006,Depth-First Search,64,119.8755,949,547
64_007,Depth-First Search,64,28.6219,279,245
64_008,Depth-First Search,64,215.7454,1609,663
64_009,Depth-First Search,64,64.0422,681,619
64_010,Depth-First Search,64,70.1524,781,759
64_011,Depth-First Search,64,209.1771,1721,971
64_012,Depth-First Search,64,59.1282,555,455
64_013,Depth-First Search,64,111.2755,891,605
64_014,Depth-First Search,64,123.8735,1241,1025
64_015,Depth-First Search,64,100.9070,775,369
64_016,Depth-First Search,64,186.9486,1561,945
64_017,Depth-First Search,64,77.3737,777,625
64_018,Depth-First Search,64,127.1527,983,515
64_019,Depth-First Search,64,32.7016,379,369
64_020,Depth-First Search,64,171.2675,1645,1273
64_021,Depth-First Search,64,67.0230,721,647
64_022,Depth-First Search,64,118.5663,1007,671
64_023,Depth-First Search,64,46.9769,451,421
64_024,Depth-First Search,64,140.7682,1135,653
64_025,Depth-First Search,64,66.9274,739,669
64_026,Depth-First Search,64,40.3720,443,427
64_027,Depth-First Search,64,254.6224,1751,669
64_028,Depth-First Search,64,132.5660,1169,799
64_029,Depth-First Search,64,79.5446,819,691
64_030,Depth-First Search,64,135.9544,1269,901
64_031,Depth-First Search,64,293.9166,1867,439
64_032,Depth-First Search,64,86.8374,619,343
64_033,Depth-First Search,64,200.3511,1575,843
64_034,Depth-First Search,64,65.8040,669,589
64_035,Depth-First Search,64,100.4121,927,717
64_036,Depth-First Search,64,156.9033,1337,837
64_037,Depth-First Search,64,277.2941,1843,585
64_038,Depth-First Search,64,17.8719,193,155
64_039,Depth-First Search,64,165.8188,1165,447
64_040,Depth-First Search,64,78.9457,927,911
64_041,Depth-First Search,64,70.8807,745,657
64_042,Depth-First Search,64,68.9934,647,521
64_043,Depth-First Search,64,143.3630,1297,1007
64_044,Depth-First Search,64,33.6535,405,389
64_045,Depth-First Search,64,32.7600,371,367
64_046,Depth-First Search,64,179.0623,1649,1103
64_047,Depth-First Search,64,159.4976,1415,873
64_048,Depth-First Search,64,61.6842,643,513
64_049,Depth-First Search,64,38.4756,399,345
64_050,Depth-First Search,64,20.0761,203,195
64_051,Depth-First Search,64,177.8856,1699,1315
64_052,Depth-First Search,64,227.7422,1799,1011
64_053,Depth-First Search,64,115.6418,1213,1091
64_054,Depth-First Search,64,183.1541,1327,607
64_055,Depth-First Search,64,56.8487,607,585
64_056,Depth-First Search,64,26.7081,279,263
64_057,Depth-First Search,64,61.0202,495,327
64_058,Depth-First Search,64,167.2198,1437,965
64_059,Depth-First Search,64,205.8475,1835,1179
64_060,Depth-First Search,64,135.2271,1227,959
64_061,Depth-First Search,64,250.3005,1783,779
64_062,Depth-First Search,64,86.9438,973,913
64_063,Depth-First Search,64,266.1278,1809,859
64_064,Depth-First Search,64,294.1195,2015,597
64_065,Depth-First Search,64,60.0664,503,433
64_066,Depth-First Search,64,52.8646,497,485
64_067,Depth-First Search,64,109.9869,943,667
64_068,Depth-First Search,64,102.5953,1011,893
64_069,Depth-First Search,64,53.0202,629,601
64_070,Depth-First Search,64,246.5084,1743,519
64_071,Depth-First Search,64,125.2762,1175,915
64_072,Depth-First Search,64,198.6158,1449,561
64_073,Depth-First Search,64,46.5368,489,431
64_074,Depth-First Search,64,64.2069,639,521
64_075,Depth-First Search,64,71.9845,533,261
64_076,Depth-First Search,64,66.0108,627,519
64_077,Depth-First Search,64,69.4979,703,533
64_078,Depth-First Search,64,98.6166,923,745
64_079,Depth-First Search,64,87.9131,809,577
64_080,Depth-First Search,64,164.9979,1325,801
64_081,Depth-First Search,64,276.2646,1925,557
64_082,Depth-First Search,64,119.5229,925,495
64_083,Depth-First Search,64,235.2489,1741,743
64_084,Depth-First Search,64,129.1875,1001,453
64_085,Depth-First Search,64,24.2790,287,281
64_086,Depth-First Search,64,58.9350,511,329
64_087,Depth-First Search,64,109.6798,1009,843
64_088,Depth-First Search,64,23.2458,251,231
64_089,Depth-First Search,64,238.8012,1547,375
64_090,Depth-First Search,64,36.9989,405,351
64_091,Depth-First Search,64,43.3625,511,501
64_092,Depth-First Search,64,78.8654,815,677
64_093,Depth-First Search,64,60.9738,567,429
64_094,Depth-First Search,64,85.7371,845,649
64_095,Depth-First Search,64,253.8228,1827,661
64_096,Depth-First Search,64,231.7855,1909,955
64_097,Depth-First Search,64,129.4699,969,499
64_098,Depth-First Search,64,88.5678,745,445
64_099,Depth-First Search,64,185.6699,1469,733
64_100,Depth-First Search,64,256.2172,1743,601
